id,name
184501000,BACOLOD CITY (Capital)
184502000,BAGO CITY
184504000,CADIZ CITY
184509000,CITY OF ESCALANTE
184510000,CITY OF HIMAMAYLAN
184515000,CITY OF KABANKALAN
184516000,LA CARLOTA CITY
184523000,SAGAY CITY
184524000,SAN CARLOS CITY
184526000,SILAY CITY
184527000,CITY OF SIPALAY
184528000,CITY OF TALISAY
184531000,CITY OF VICTORIAS
