id,name,urban_rural,population
184531004,Barangay I (Pob.),Urban,3632 
184531005,Barangay II (Pob.),Urban,1172 
184531006,Barangay III (Pob.),Urban,2113 
184531007,Barangay IV (Pob.),Urban,1483 
184531008,Barangay V (Pob.),Urban,2388 
184531009,Barangay VI (Pob.),Urban,6848 
184531010,Barangay VII (Pob.),Urban,3929 
184531011,Barangay VIII (Pob.),Rural,4621 
184531012,Barangay IX (Daan Banwa),Urban,6568 
184531013,Barangay X (Estado),Rural,5618 
184531014,Barangay XI (Gawahon),Rural,1889 
184531015,Barangay XII,Rural,3453 
184531016,Barangay XIII,Rural,6639 
184531017,Barangay XIV,Rural,4198 
184531018,Barangay XV,Rural,660 
184531019,Barangay XV-A,Rural,812 
184531020,Barangay XVI,Rural,582 
184531021,Barangay XVI-A,Rural,201 
184531022,Barangay XVII,Rural,994 
184531023,Barangay XVIII,Urban,801 
184531024,Barangay XVIII-A,Urban,2080 
184531025,Barangay XIX,Urban,2044 
184531026,Barangay XIX-A,Rural,7261 
184531027,Barangay XX,Rural,7403 
184531028,Barangay XXI,Urban,4651 
184531029,Barangay VI-A,Urban,6259 
