id,name,urban_rural,population
021511001,Alimoan,Rural,606
021511002,Bacsay Cataraoan Norte,Rural,418
021511003,Bacsay Mapulapula,Rural,444
021511004,Bilibigao,Rural,574
021511005,Buenavista,Rural,321
021511006,Cadcadir East,Rural,603
021511007,Capanikian,Rural,650
021511008,Centro I (Pob.),Urban,1791
021511009,Centro II (Pob.),Urban,628
021511010,Culao,Rural,1095
021511011,Dibalio,Rural,794
021511012,Kilkiling,Rural,1010
021511013,Lablabig,Rural,498
021511014,Luzon,Rural,528
021511015,Mabnang,Rural,563
021511016,Magdalena,Rural,783
021511017,Centro VII (Malasin East),Urban,926
021511018,Malilitao,Rural,772
021511019,Centro VI (Minanga),Urban,1738
021511020,Nagsabaran,Rural,478
021511021,Centro IV (Nangasangan),Urban,1112
021511022,Pata East,Rural,991
021511023,Pinas,Rural,614
021511024,Santiago,Rural,356
021511025,Santo Tomas,Rural,471
021511026,Santa Maria (Surngot),Rural,450
021511027,Tabbugan,Rural,496
021511028,Taggat Norte,Rural,1128
021511029,Union,Rural,749
021511030,Bacsay Cataraoan Sur,Rural,466
021511031,Cadcadir West,Rural,627
021511032,Camalaggoan/D Leaño,Rural,297
021511033,Centro III,Rural,1250
021511034,Centro V (Mina),Rural,1149
021511035,Centro VIII (Malasin West),Rural,843
021511036,Pata West,Rural,928
021511037,San Antonio (Sayad*/Bimekel*),Rural,315
021511038,San Isidro,Rural,365
021511039,San Vicente,Rural,351
021511040,Santo Niño (Barbarnis),Rural,292
021511041,Taggat Sur,Rural,2012
