id,name,urban_rural,population
034902001,Antipolo,Rural, 3975 
034902002,Ariendo,Rural, 999 
034902003,Bantug,Rural, 913 
034902004,Calaanan,Rural, 2047 
034902005,Commercial (Pob.),Rural, 333 
034902006,Cruz,Rural, 1829 
034902007,Digmala,Rural, 1118 
034902008,Curva (J. Tomacruz),Rural, 3315 
034902009,Kaingin (Pob.),Rural, 2714 
034902010,Labi,Rural, 1302 
034902011,Larcon,Rural, 1454 
034902012,Lusok,Rural, 2002 
034902013,Macabaclay,Rural, 2229 
034902014,Magtanggol (Pob.),Urban, 1696 
034902015,Mantile (Pob.),Rural, 1118 
034902016,Olivete,Rural, 1872 
034902017,Palo Maria (Pob.),Rural, 2064 
034902018,Pesa,Rural, 2141 
034902020,Rizal (Pob.),Rural, 2796 
034902021,Sampalucan (Pob.),Rural, 1577 
034902022,San Roque (Pob.),Rural, 2344 
034902023,Santor,Rural, 5911 
034902024,Sinipit (Pob.),Rural, 2398 
034902025,Sisilang na Ligaya (Pob.),Rural, 657 
034902026,Social (Pob.),Rural, 735 
034902027,Tugatug,Rural, 1932 
034902028,Tulay na Bato (Pob.),Urban, 1919 
034902029,Vega,Rural, 5953 
