id,name,urban_rural,population
175318001,Abaroan,Rural,3817
175318002,Antonino,Rural,1135
175318003,Bagong Bayan,Rural,1002
175318004,Caramay,Rural,2808
175318005,Dumarao,Rural,2311
175318006,Iraan,Rural,777
175318008,Jolo,Rural,858
175318009,Magara (Arasan),Rural,4551
175318010,Malcampo,Rural,1777
175318011,Mendoza,Rural,1328
175318012,Narra (Minara),Rural,1128
175318013,New Barbacan (Retac),Rural,3085
175318014,New Cuyo,Rural,1684
175318015,Barangay 1 (Pob.),Urban,3909
175318017,Rizal,Rural,926
175318018,Salvacion,Rural,618
175318019,San Isidro,Rural,668
175318020,San Jose,Rural,1352
175318021,San Miguel,Rural,1054
175318022,San Nicolas,Rural,1117
175318023,Sandoval,Rural,1906
175318024,Tagumpay,Rural,2794
175318025,Taradungan,Rural,1196
175318026,Tinitian,Rural,1674
175318028,Tumarbong,Rural,4280
175318029,Barangay II (Pob.),Urban,942
175318030,Barangay III (Pob.),Urban,4007
175318031,Barangay IV (Pob.),Rural,5913
175318032,Barangay V Pob. (Porao Island),Rural,13
175318033,Barangay VI Pob. (Johnson Island),Rural,533
175318034,Nicanor Zabala,Rural,1895
