id,name,urban_rural,population
174001001,Agot,Rural,502
174001002,Agumaymayan,Rural,525
174001003,Amoingon,Rural,1346
174001004,Apitong,Rural,405
174001005,Balagasan,Rural,801
174001006,Balaring,Rural,501
174001007,Balimbing,Rural,1489
174001008,Balogo,Rural,1397
174001009,Bangbangalon,Urban,1157
174001010,Bamban,Rural,443
174001011,Bantad,Rural,1405
174001012,Bantay,Rural,1389
174001013,Bayuti,Rural,220
174001014,Binunga,Rural,691
174001015,Boi,Rural,609
174001016,Boton,Rural,279
174001017,Buliasnin,Rural,1281
174001018,Bunganay,Rural,1811
174001019,Maligaya,Rural,707
174001020,Caganhao,Rural,978
174001021,Canat,Rural,621
174001022,Catubugan,Rural,649
174001023,Cawit,Rural,2298
174001024,Daig,Rural,520
174001025,Daypay,Rural,329
174001026,Duyay,Rural,1595
174001027,Ihatub,Rural,1102
174001028,Isok II Pob. (Kalamias),Rural,677
174001029,Hinapulan,Rural,672
174001030,Laylay,Rural,2467
174001031,Lupac,Rural,1608
174001032,Mahinhin,Rural,560
174001033,Mainit,Rural,854
174001034,Malbog,Rural,479
174001035,Malusak (Pob.),Rural,297
174001036,Mansiwat,Rural,390
174001037,Mataas Na Bayan (Pob.),Rural,564
174001038,Maybo,Rural,961
174001039,Mercado (Pob.),Rural,1454
174001040,Murallon (Pob.),Rural,488
174001041,Ogbac,Rural,433
174001042,Pawa,Rural,732
174001043,Pili,Rural,419
174001044,Poctoy,Rural,324
174001045,Poras,Rural,1079
174001046,Puting Buhangin,Rural,477
174001047,Puyog,Rural,876
174001048,Sabong,Rural,176
174001049,San Miguel (Pob.),Rural,217
174001050,Santol,Rural,1580
174001051,Sawi,Rural,1023
174001052,Tabi,Rural,1388
174001053,Tabigue,Rural,895
174001054,Tagwak,Rural,361
174001055,Tambunan,Rural,577
174001056,Tampus (Pob.),Rural,1145
174001057,Tanza,Rural,1521
174001058,Tugos,Rural,1413
174001059,Tumagabok,Rural,370
174001060,Tumapon,Rural,129
174001061,Isok I (Pob.),Rural,1236
