id,name,urban_rural,population
060602002,Baghari,Rural,271 
060602003,Bahuyan,Rural,1025 
060602004,Beri,Rural,704 
060602005,Biga-a,Rural,294 
060602006,Binangbang,Rural,211 
060602007,Binangbang Centro,Rural,750 
060602008,Binanu-an,Rural,396 
060602009,Cadiao,Rural,252 
060602010,Calapadan,Rural,122 
060602011,Capoyuan,Rural,2016 
060602012,Cubay,Rural,777 
060602013,Esparar,Rural,1054 
060602014,Gua,Rural,1231 
060602015,Idao,Rural,174 
060602016,Igpalge,Rural,943 
060602017,Igtunarum,Rural,127 
060602018,Embrangga-an,Rural,282 
060602019,Integasan,Rural,106 
060602020,Ipil,Rural,935 
060602021,Jinalinan,Urban,1033 
060602022,Lanas,Rural,104 
060602023,Langcaon (Evelio Javier),Rural,198 
060602024,Lisub,Rural,570 
060602025,Lombuyan,Rural,669 
060602026,Mablad,Rural,552 
060602027,Magtulis,Rural,403 
060602028,Marigne,Rural,236 
060602029,Mayabay,Rural,219 
060602030,Mayos,Rural,210 
060602031,Nalusdan,Rural,860 
060602032,Narirong,Rural,202 
060602033,Palma,Rural,1392 
060602034,Poblacion,Urban,1369 
060602035,San Antonio,Rural,657 
060602036,San Ramon,Rural,180 
060602037,Soligao,Rural,231 
060602038,Tabongtabong,Rural,447 
060602039,Tig-Alaran,Rural,118 
060602040,Yapo,Rural,455 
